lganame,wardname,year,month,rain_mm,valid_pixels
Patani,Patani 2,2023,4,128.61868286132812,4
Patani,Patani 3,2023,4,128.70972696940103,6
Patani,Patani 4,2023,4,131.12928771972656,2
Patani,Patani 5,2023,4,132.2571759905134,7
Patani,Toruangiama,2023,4,141.1530558268229,3
Patani,Uduophori,2023,4,150.3353271484375,5
Warri South-West,Ajudaibo,2023,4,33.337650299072266,4
Warri South-West,Akpakpa,2023,4,22.000301361083984,2
Warri South-West,Isaba,2023,4,199.88362630208334,15
Warri South-West,Madangho,2023,4,40.41258748372396,3
Warri South-West,Ogbe-Ijoh,2023,4,207.03324381510416,36
Warri South-West,Ogidigben,2023,4,77.42333221435547,4
Warri South-West,Okerenkoko,2023,4,169.01091851128473,36
Warri South-West,Oporozo,2023,4,81.55291748046875,16
Warri South-West,Orere,2023,4,202.79612038352272,11
Warri South-West,Ugborodo,2023,4,180.4247802734375,10
Warri South,Avenue,2023,4,171.94015502929688,2
Warri South,Bowen,2023,4,170.59783935546875,2
Warri South,Ekurede,2023,4,177.10284423828125,4
Warri South,Esisi,2023,4,170.9847412109375,4
Warri South,Igbudu,2023,4,170.72210693359375,3
Warri South,Obodo,2023,4,221.84136962890625,16
Warri South,Ode-Itsekiri,2023,4,192.16377766927084,9
Warri South,Okere,2023,4,171.94015502929688,2
Warri South,Pessu,2023,4,170.59783935546875,2
Warri South,Ubeji,2023,4,191.23423549107142,7
Bomadi,Akugbene 1,2023,5,294.16552734375,2
Bomadi,Akugbene 2,2023,5,294.3330383300781,1
Bomadi,Akugbene 3,2023,5,294.3330383300781,1
Bomadi,Bomadi,2023,5,303.06536865234375,6
Bomadi,Ekaametagbene/Kalafio,2023,5,308.3635660807292,12
Bomadi,Esanma,2023,5,293.1509094238281,4
Bomadi,Kpakiama,2023,5,299.17710367838544,6
Bomadi,Ogbeinma/Okoloba,2023,5,291.98565673828125,3
Bomadi,Ogo/Eze,2023,5,284.70599365234375,2
Bomadi,Ogriagbene,2023,5,312.44647216796875,6
Burutu,Bolou-Ndoro,2023,5,320.8021824048913,23
Burutu,Egodor,2023,5,300.7100183823529,17
Burutu,Eseinbiri,2023,5,300.68117453835225,11
Burutu,Kiagbodo,2023,5,279.77020263671875,3
Burutu,Ngbilebiri,2023,5,294.37221272786456,6
Burutu,Obetebe,2023,5,298.4457839439655,29
Burutu,Ogulagha,2023,5,170.3616015625,25
Burutu,Ojobo,2023,5,307.7612711588542,6
Burutu,Tamigbe,2023,5,313.0456136067708,6
Burutu,Torugbene,2023,5,314.8158365885417,6
Burutu,Tuomo,2023,5,308.88294813368054,9
Patani,Abari,2023,5,289.507177734375,5
Patani,Agoloma,2023,5,293.374755859375,3
Patani,Buluangiama,2023,5,295.3638916015625,8
Patani,Odorubu,2023,5,297.69384765625,8
Patani,Patani 2,2023,5,286.9690856933594,4
Patani,Patani 3,2023,5,288.7271321614583,6
Patani,Patani 4,2023,5,286.80499267578125,2
Patani,Patani 5,2023,5,290.30686732700894,7
Patani,Toruangiama,2023,5,302.09303792317706,3
Patani,Uduophori,2023,5,298.53330078125,5
Warri South-West,Ajudaibo,2023,5,42.049503326416016,4
Warri South-West,Akpakpa,2023,5,28.594972610473633,2
Warri South-West,Isaba,2023,5,308.32610677083335,15
Warri South-West,Madangho,2023,5,51.49260457356771,3
Warri South-West,Ogbe-Ijoh,2023,5,295.92466905381946,36
Warri South-West,Ogidigben,2023,5,83.44261932373047,4
Warri South-West,Okerenkoko,2023,5,210.93562825520834,36
Warri South-West,Oporozo,2023,5,101.85032653808594,16
Warri South-West,Orere,2023,5,203.3189364346591,11
Warri South-West,Ugborodo,2023,5,177.83076171875,10
Warri South,Avenue,2023,5,275.5663146972656,2
Warri South,Bowen,2023,5,272.2834777832031,2
Warri South,Ekurede,2023,5,279.8752136230469,4
Warri South,Esisi,2023,5,266.65924072265625,4
Warri South,Igbudu,2023,5,267.38787841796875,3
Warri South,Obodo,2023,5,293.294677734375,16
Warri South,Ode-Itsekiri,2023,5,297.52544487847223,9
Warri South,Okere,2023,5,275.5663146972656,2
Warri South,Pessu,2023,5,272.2834777832031,2
Warri South,Ubeji,2023,5,278.88575962611606,7
Bomadi,Akugbene 1,2023,6,412.7607116699219,2
Bomadi,Akugbene 2,2023,6,408.5519714355469,1
Bomadi,Akugbene 3,2023,6,408.5519714355469,1
Bomadi,Bomadi,2023,6,404.171630859375,6
Bomadi,Ekaametagbene/Kalafio,2023,6,484.8062337239583,12
Bomadi,Esanma,2023,6,412.0686340332031,4
Bomadi,Kpakiama,2023,6,409.29638671875,6
Bomadi,Ogbeinma/Okoloba,2023,6,400.1005452473958,3
Bomadi,Ogo/Eze,2023,6,402.1419677734375,2
Bomadi,Ogriagbene,2023,6,466.00341796875,6
Burutu,Bolou-Ndoro,2023,6,575.4002207880435,23
Burutu,Egodor,2023,6,469.6344209558824,17
Burutu,Eseinbiri,2023,6,420.2392578125,11
Burutu,Kiagbodo,2023,6,399.5691731770833,3
Burutu,Ngbilebiri,2023,6,462.671875,6
Burutu,Obetebe,2023,6,523.0084523168103,29
Burutu,Ogulagha,2023,6,324.08421875,25
Burutu,Ojobo,2023,6,476.5982259114583,6
Burutu,Tamigbe,2023,6,430.5614420572917,6
Burutu,Torugbene,2023,6,457.113525390625,6
Burutu,Tuomo,2023,6,401.3671603732639,9
Patani,Abari,2023,6,368.1044921875,5
Patani,Agoloma,2023,6,369.60400390625,3
Patani,Buluangiama,2023,6,376.36767578125,8
Patani,Odorubu,2023,6,382.47650146484375,8
Patani,Patani 2,2023,6,361.6689453125,4
Patani,Patani 3,2023,6,365.8595784505208,6
Patani,Patani 4,2023,6,360.5772705078125,2
Patani,Patani 5,2023,6,369.96505301339283,7
Patani,Toruangiama,2023,6,380.899658203125,3
Patani,Uduophori,2023,6,369.9708984375,5
Warri South-West,Ajudaibo,2023,6,78.36178588867188,4
Warri South-West,Akpakpa,2023,6,50.13006591796875,2
Warri South-West,Isaba,2023,6,487.54078776041666,15
Warri South-West,Madangho,2023,6,93.74924723307292,3
Warri South-West,Ogbe-Ijoh,2023,6,492.41455078125,36
Warri South-West,Ogidigben,2023,6,174.10079956054688,4
Warri South-West,Okerenkoko,2023,6,371.40625,36
Warri South-West,Oporozo,2023,6,180.9258270263672,16
Warri South-West,Orere,2023,6,377.3199573863636,11
Warri South-West,Ugborodo,2023,6,372.348876953125,10
Warri South,Avenue,2023,6,401.8825988769531,2
Warri South,Bowen,2023,6,417.7481689453125,2
Warri South,Ekurede,2023,6,419.675048828125,4
Warri South,Esisi,2023,6,383.3050842285156,4
Warri South,Igbudu,2023,6,393.7967122395833,3
Warri South,Obodo,2023,6,473.8702392578125,16
Warri South,Ode-Itsekiri,2023,6,464.22319878472223,9
Warri South,Okere,2023,6,401.8825988769531,2
Warri South,Pessu,2023,6,417.7481689453125,2
Warri South,Ubeji,2023,6,414.30262974330356,7
Bomadi,Akugbene 1,2023,7,525.8182373046875,2
Bomadi,Akugbene 2,2023,7,508.9215087890625,1
Bomadi,Akugbene 3,2023,7,508.9215087890625,1
Bomadi,Bomadi,2023,7,464.8160400390625,6
Bomadi,Ekaametagbene/Kalafio,2023,7,669.7541097005209,12
Bomadi,Esanma,2023,7,517.063232421875,4
Bomadi,Kpakiama,2023,7,440.7138264973958,6
Bomadi,Ogbeinma/Okoloba,2023,7,501.2573649088542,3
Bomadi,Ogo/Eze,2023,7,524.8438110351562,2
Bomadi,Ogriagbene,2023,7,643.6577555338541,6
Burutu,Bolou-Ndoro,2023,7,750.6325577445652,23
Burutu,Egodor,2023,7,604.1384995404412,17
Burutu,Eseinbiri,2023,7,549.8962180397727,11
Burutu,Kiagbodo,2023,7,502.9098714192708,3
Burutu,Ngbilebiri,2023,7,602.8027750651041,6
Burutu,Obetebe,2023,7,679.2712823275862,29
Burutu,Ogulagha,2023,7,343.3548828125,25
Burutu,Ojobo,2023,7,637.2540283203125,6
Burutu,Tamigbe,2023,7,573.4483235677084,6
Burutu,Torugbene,2023,7,602.653564453125,6
Burutu,Tuomo,2023,7,515.9568142361111,9
Patani,Abari,2023,7,363.872216796875,5
Patani,Agoloma,2023,7,382.9686279296875,3
Patani,Buluangiama,2023,7,390.474365234375,8
Patani,Odorubu,2023,7,409.05792236328125,8
Patani,Patani 2,2023,7,353.31829833984375,4
Patani,Patani 3,2023,7,357.5780436197917,6
Patani,Patani 4,2023,7,366.81964111328125,2
Patani,Patani 5,2023,7,367.13779994419644,7
Patani,Toruangiama,2023,7,403.024658203125,3
Patani,Uduophori,2023,7,413.02646484375,5
Warri South-West,Ajudaibo,2023,7,101.16378784179688,4
Warri South-West,Akpakpa,2023,7,68.12189483642578,2
Warri South-West,Isaba,2023,7,626.5823567708334,15
Warri South-West,Madangho,2023,7,123.59429931640625,3
Warri South-West,Ogbe-Ijoh,2023,7,600.7479926215278,36
Warri South-West,Ogidigben,2023,7,140.0386199951172,4
Warri South-West,Okerenkoko,2023,7,436.9140625,36
Warri South-West,Oporozo,2023,7,239.07461547851562,16
Warri South-West,Orere,2023,7,347.21464399857956,11
Warri South-West,Ugborodo,2023,7,302.414892578125,10
Warri South,Avenue,2023,7,534.2037353515625,2
Warri South,Bowen,2023,7,548.728759765625,2
Warri South,Ekurede,2023,7,552.121826171875,4
Warri South,Esisi,2023,7,514.5887451171875,4
Warri South,Igbudu,2023,7,519.6806233723959,3
Warri South,Obodo,2023,7,537.604736328125,16
Warri South,Ode-Itsekiri,2023,7,603.4359266493055,9
Warri South,Okere,2023,7,534.2037353515625,2
Warri South,Pessu,2023,7,548.728759765625,2
Warri South,Ubeji,2023,7,526.8303571428571,7
Bomadi,Akugbene 1,2023,8,266.3847351074219,2
Bomadi,Akugbene 2,2023,8,260.069580078125,1
Bomadi,Akugbene 3,2023,8,260.069580078125,1
Bomadi,Bomadi,2023,8,269.50128173828125,6
Bomadi,Ekaametagbene/Kalafio,2023,8,280.1826171875,12
Bomadi,Esanma,2023,8,276.1324462890625,4
Bomadi,Kpakiama,2023,8,259.3297119140625,6
Bomadi,Ogbeinma/Okoloba,2023,8,263.6287434895833,3
Bomadi,Ogo/Eze,2023,8,249.63128662109375,2
Bomadi,Ogriagbene,2023,8,284.65899658203125,6
Burutu,Bolou-Ndoro,2023,8,258.27970023777175,23
Burutu,Egodor,2023,8,262.8010684742647,17
Burutu,Eseinbiri,2023,8,284.7869318181818,11
Burutu,Kiagbodo,2023,8,229.66080729166666,3
Burutu,Ngbilebiri,2023,8,270.896728515625,6
Burutu,Obetebe,2023,8,234.55637122844828,29
Burutu,Ogulagha,2023,8,109.016376953125,25
Burutu,Ojobo,2023,8,271.172119140625,6
Burutu,Tamigbe,2023,8,285.1037190755208,6
Burutu,Torugbene,2023,8,276.1919759114583,6
Burutu,Tuomo,2023,8,280.76744249131946,9
Patani,Abari,2023,8,241.005859375,5
Patani,Agoloma,2023,8,235.12674967447916,3
Patani,Buluangiama,2023,8,236.30368041992188,8
Patani,Odorubu,2023,8,250.62820434570312,8
Patani,Patani 2,2023,8,228.9269256591797,4
Patani,Patani 3,2023,8,233.88496907552084,6
Patani,Patani 4,2023,8,224.0060577392578,2
Patani,Patani 5,2023,8,232.29964773995536,7
Patani,Toruangiama,2023,8,244.41666666666666,3
Patani,Uduophori,2023,8,246.643603515625,5
Warri South-West,Ajudaibo,2023,8,30.9366397857666,4
Warri South-West,Akpakpa,2023,8,20.581363677978516,2
Warri South-West,Isaba,2023,8,268.50384114583335,15
Warri South-West,Madangho,2023,8,37.681396484375,3
Warri South-West,Ogbe-Ijoh,2023,8,233.17296006944446,36
Warri South-West,Ogidigben,2023,8,48.76813888549805,4
Warri South-West,Okerenkoko,2023,8,173.21634928385416,36
Warri South-West,Oporozo,2023,8,80.29933166503906,16
Warri South-West,Orere,2023,8,159.5190762606534,11
Warri South-West,Ugborodo,2023,8,125.6494384765625,10
Warri South,Avenue,2023,8,270.51593017578125,2
Warri South,Bowen,2023,8,259.79254150390625,2
Warri South,Ekurede,2023,8,271.7698974609375,4
Warri South,Esisi,2023,8,261.00372314453125,4
Warri South,Igbudu,2023,8,258.0544840494792,3
Warri South,Obodo,2023,8,233.9666290283203,16
Warri South,Ode-Itsekiri,2023,8,271.61089409722223,9
Warri South,Okere,2023,8,270.51593017578125,2
Warri South,Pessu,2023,8,259.79254150390625,2
Warri South,Ubeji,2023,8,257.33726283482144,7
Bomadi,Akugbene 1,2023,9,461.676513671875,2
Bomadi,Akugbene 2,2023,9,457.3443298339844,1
Bomadi,Akugbene 3,2023,9,457.3443298339844,1
Bomadi,Bomadi,2023,9,497.2102864583333,6
Bomadi,Ekaametagbene/Kalafio,2023,9,476.4448649088542,12
Bomadi,Esanma,2023,9,468.66253662109375,4
Bomadi,Kpakiama,2023,9,484.8897298177083,6
Bomadi,Ogbeinma/Okoloba,2023,9,465.7989501953125,3
Bomadi,Ogo/Eze,2023,9,445.74859619140625,2
Bomadi,Ogriagbene,2023,9,489.6887613932292,6
Burutu,Bolou-Ndoro,2023,9,502.3812839673913,23
Burutu,Egodor,2023,9,465.83470243566177,17
Burutu,Eseinbiri,2023,9,482.5579279119318,11
Burutu,Kiagbodo,2023,9,439.7413330078125,3
Burutu,Ngbilebiri,2023,9,462.7500406901042,6
Burutu,Obetebe,2023,9,457.7459927262931,29
Burutu,Ogulagha,2023,9,237.11650390625,25
Burutu,Ojobo,2023,9,524.8221842447916,6
Burutu,Tamigbe,2023,9,502.38671875,6
Burutu,Torugbene,2023,9,514.9964192708334,6
Burutu,Tuomo,2023,9,506.1647135416667,9
Patani,Abari,2023,9,497.40185546875,5
Patani,Agoloma,2023,9,496.8792724609375,3
Patani,Buluangiama,2023,9,497.2999267578125,8
Patani,Odorubu,2023,9,498.9793395996094,8
Patani,Patani 2,2023,9,491.90301513671875,4
Patani,Patani 3,2023,9,495.0869954427083,6
Patani,Patani 4,2023,9,493.8953857421875,2
Patani,Patani 5,2023,9,493.9222935267857,7
Patani,Toruangiama,2023,9,505.1298014322917,3
Patani,Uduophori,2023,9,510.4267578125,5
Warri South-West,Ajudaibo,2023,9,60.77679443359375,4
Warri South-West,Akpakpa,2023,9,40.40300369262695,2
Warri South-West,Isaba,2023,9,468.71214192708334,15
Warri South-West,Madangho,2023,9,73.570556640625,3
Warri South-West,Ogbe-Ijoh,2023,9,439.47572157118054,36
Warri South-West,Ogidigben,2023,9,99.29527282714844,4
Warri South-West,Okerenkoko,2023,9,313.19129774305554,36
Warri South-West,Oporozo,2023,9,141.0167694091797,16
Warri South-West,Orere,2023,9,228.1910067471591,11
Warri South-West,Ugborodo,2023,9,205.25615234375,10
Warri South,Avenue,2023,9,435.362548828125,2
Warri South,Bowen,2023,9,423.26654052734375,2
Warri South,Ekurede,2023,9,435.58544921875,4
Warri South,Esisi,2023,9,420.06109619140625,4
Warri South,Igbudu,2023,9,415.1327718098958,3
Warri South,Obodo,2023,9,438.80584716796875,16
Warri South,Ode-Itsekiri,2023,9,457.42388237847223,9
Warri South,Okere,2023,9,435.362548828125,2
Warri South,Pessu,2023,9,423.26654052734375,2
Warri South,Ubeji,2023,9,436.92892020089283,7
Bomadi,Akugbene 1,2023,10,355.02496337890625,2
Bomadi,Akugbene 2,2023,10,362.96923828125,1
Bomadi,Akugbene 3,2023,10,362.96923828125,1
Bomadi,Bomadi,2023,10,382.9473063151042,6
Bomadi,Ekaametagbene/Kalafio,2023,10,369.8065999348958,12
Bomadi,Esanma,2023,10,363.6148376464844,4
Bomadi,Kpakiama,2023,10,363.3079020182292,6
Bomadi,Ogbeinma/Okoloba,2023,10,368.3865966796875,3
Bomadi,Ogo/Eze,2023,10,364.51220703125,2
Bomadi,Ogriagbene,2023,10,402.4361979166667,6
Burutu,Bolou-Ndoro,2023,10,401.88213315217394,23
Burutu,Egodor,2023,10,373.38298483455884,17
Burutu,Eseinbiri,2023,10,382.05007102272725,11
Burutu,Kiagbodo,2023,10,354.3315836588542,3
Burutu,Ngbilebiri,2023,10,372.9457194010417,6
Burutu,Obetebe,2023,10,348.7508418642241,29
Burutu,Ogulagha,2023,10,193.81865234375,25
Burutu,Ojobo,2023,10,420.4003092447917,6
Burutu,Tamigbe,2023,10,409.437255859375,6
Burutu,Torugbene,2023,10,423.0525716145833,6
Burutu,Tuomo,2023,10,399.9407552083333,9
Patani,Abari,2023,10,314.17275390625,5
Patani,Agoloma,2023,10,326.1944986979167,3
Patani,Buluangiama,2023,10,334.2146911621094,8
Patani,Odorubu,2023,10,365.6078186035156,8
Patani,Patani 2,2023,10,304.5143127441406,4
Patani,Patani 3,2023,10,308.01171875,6
Patani,Patani 4,2023,10,310.461669921875,2
Patani,Patani 5,2023,10,314.05936104910717,7
Patani,Toruangiama,2023,10,352.7571614583333,3
Patani,Uduophori,2023,10,364.6887939453125,5
Warri South-West,Ajudaibo,2023,10,44.397735595703125,4
Warri South-West,Akpakpa,2023,10,29.51645278930664,2
Warri South-West,Isaba,2023,10,371.49596354166664,15
Warri South-West,Madangho,2023,10,53.873372395833336,3
Warri South-West,Ogbe-Ijoh,2023,10,336.37944878472223,36
Warri South-West,Ogidigben,2023,10,97.7452163696289,4
Warri South-West,Okerenkoko,2023,10,237.65101453993054,36
Warri South-West,Oporozo,2023,10,109.7208023071289,16
Warri South-West,Orere,2023,10,248.44420276988637,11
Warri South-West,Ugborodo,2023,10,214.883544921875,10
Warri South,Avenue,2023,10,357.207763671875,2
Warri South,Bowen,2023,10,356.018310546875,2
Warri South,Ekurede,2023,10,354.4762268066406,4
Warri South,Esisi,2023,10,356.3225402832031,4
Warri South,Igbudu,2023,10,356.2081705729167,3
Warri South,Obodo,2023,10,326.64996337890625,16
Warri South,Ode-Itsekiri,2023,10,361.4220377604167,9
Warri South,Okere,2023,10,357.207763671875,2
Warri South,Pessu,2023,10,356.018310546875,2
Warri South,Ubeji,2023,10,340.59061104910717,7
Bomadi,Akugbene 1,2023,11,214.4869384765625,2
Bomadi,Akugbene 2,2023,11,210.5952606201172,1
Bomadi,Akugbene 3,2023,11,210.5952606201172,1
Bomadi,Bomadi,2023,11,208.76336669921875,6
Bomadi,Ekaametagbene/Kalafio,2023,11,240.54781087239584,12
Bomadi,Esanma,2023,11,218.98822021484375,4
Bomadi,Kpakiama,2023,11,186.97064208984375,6
Bomadi,Ogbeinma/Okoloba,2023,11,205.16094970703125,3
Bomadi,Ogo/Eze,2023,11,202.72747802734375,2
Bomadi,Ogriagbene,2023,11,268.310302734375,6
Burutu,Bolou-Ndoro,2023,11,297.6911727241848,23
Burutu,Egodor,2023,11,221.33228975183823,17
Burutu,Eseinbiri,2023,11,235.74826882102272,11
Burutu,Kiagbodo,2023,11,189.7181396484375,3
Burutu,Ngbilebiri,2023,11,237.5477294921875,6
Burutu,Obetebe,2023,11,247.92985587284483,29
Burutu,Ogulagha,2023,11,188.370859375,25
Burutu,Ojobo,2023,11,272.4796956380208,6
Burutu,Tamigbe,2023,11,258.2760416666667,6
Burutu,Torugbene,2023,11,257.67022705078125,6
Burutu,Tuomo,2023,11,240.93709309895834,9
Patani,Abari,2023,11,168.44141845703126,5
Patani,Agoloma,2023,11,199.69099934895834,3
Patani,Buluangiama,2023,11,192.237548828125,8
Patani,Odorubu,2023,11,188.1448211669922,8
Patani,Patani 2,2023,11,181.70697021484375,4
Patani,Patani 3,2023,11,177.586669921875,6
Patani,Patani 4,2023,11,180.10247802734375,2
Patani,Patani 5,2023,11,188.76311383928572,7
Patani,Toruangiama,2023,11,202.68743896484375,3
Patani,Uduophori,2023,11,201.041162109375,5
Warri South-West,Ajudaibo,2023,11,37.474876403808594,4
Warri South-West,Akpakpa,2023,11,24.967254638671875,2
Warri South-West,Isaba,2023,11,207.85187174479168,15
Warri South-West,Madangho,2023,11,43.986796061197914,3
Warri South-West,Ogbe-Ijoh,2023,11,205.59647623697916,36
Warri South-West,Ogidigben,2023,11,124.29435729980469,4
Warri South-West,Okerenkoko,2023,11,148.5703125,36
Warri South-West,Oporozo,2023,11,73.260986328125,16
Warri South-West,Orere,2023,11,193.08021129261363,11
Warri South-West,Ugborodo,2023,11,204.683203125,10
Warri South,Avenue,2023,11,166.4220428466797,2
Warri South,Bowen,2023,11,170.9199981689453,2
Warri South,Ekurede,2023,11,162.03790283203125,4
Warri South,Esisi,2023,11,158.99468994140625,4
Warri South,Igbudu,2023,11,161.72857666015625,3
Warri South,Obodo,2023,11,188.52581787109375,16
Warri South,Ode-Itsekiri,2023,11,184.51795789930554,9
Warri South,Okere,2023,11,166.4220428466797,2
Warri South,Pessu,2023,11,170.9199981689453,2
Warri South,Ubeji,2023,11,161.36397879464286,7
Bomadi,Akugbene 1,2023,12,28.600364685058594,2
Bomadi,Akugbene 2,2023,12,28.339866638183594,1
Bomadi,Akugbene 3,2023,12,28.339866638183594,1
Bomadi,Bomadi,2023,12,33.17737325032552,6
Bomadi,Ekaametagbene/Kalafio,2023,12,33.71097056070963,12
Bomadi,Esanma,2023,12,30.038787841796875,4
Bomadi,Kpakiama,2023,12,30.768407185872395,6
Bomadi,Ogbeinma/Okoloba,2023,12,29.547470092773438,3
Bomadi,Ogo/Eze,2023,12,29.409072875976562,2
Bomadi,Ogriagbene,2023,12,38.19265492757162,6
Burutu,Bolou-Ndoro,2023,12,39.26404870074728,23
Burutu,Egodor,2023,12,34.41414866727941,17
Burutu,Eseinbiri,2023,12,34.279504949396305,11
Burutu,Kiagbodo,2023,12,29.184544881184895,3
Burutu,Ngbilebiri,2023,12,34.41547648111979,6
Burutu,Obetebe,2023,12,34.110671470905174,29
Burutu,Ogulagha,2023,12,18.337252197265624,25
Burutu,Ojobo,2023,12,40.3280995686849,6
Burutu,Tamigbe,2023,12,38.37579091389974,6
Burutu,Torugbene,2023,12,39.455291748046875,6
Burutu,Tuomo,2023,12,37.31951904296875,9
Patani,Abari,2023,12,18.458399963378906,5
Patani,Agoloma,2023,12,25.533597310384113,3
Patani,Buluangiama,2023,12,28.10000228881836,8
Patani,Odorubu,2023,12,32.051353454589844,8
Patani,Patani 2,2023,12,20.557811737060547,4
Patani,Patani 3,2023,12,19.75931167602539,6
Patani,Patani 4,2023,12,21.7254638671875,2
Patani,Patani 5,2023,12,22.663818359375,7
Patani,Toruangiama,2023,12,31.960464477539062,3
Patani,Uduophori,2023,12,33.08034973144531,5
Warri South-West,Ajudaibo,2023,12,3.120553970336914,4
Warri South-West,Akpakpa,2023,12,2.15200138092041,2
Warri South-West,Isaba,2023,12,33.75291341145833,15
Warri South-West,Madangho,2023,12,3.795186996459961,3
Warri South-West,Ogbe-Ijoh,2023,12,28.23379855685764,36
Warri South-West,Ogidigben,2023,12,8.408660888671875,4
Warri South-West,Okerenkoko,2023,12,15.541602240668404,36
Warri South-West,Oporozo,2023,12,7.799880504608154,16
Warri South-West,Orere,2023,12,16.358028065074574,11
Warri South-West,Ugborodo,2023,12,15.196017456054687,10
Warri South,Avenue,2023,12,30.816749572753906,2
Warri South,Bowen,2023,12,32.43628692626953,2
Warri South,Ekurede,2023,12,29.51347541809082,4
Warri South,Esisi,2023,12,31.040773391723633,4
Warri South,Igbudu,2023,12,31.552327473958332,3
Warri South,Obodo,2023,12,21.369962692260742,16
Warri South,Ode-Itsekiri,2023,12,29.672105577256943,9
Warri South,Okere,2023,12,30.816749572753906,2
Warri South,Pessu,2023,12,32.43628692626953,2
Warri South,Ubeji,2023,12,25.281908307756698,7
Bomadi,Akugbene 1,2024,1,14.913361549377441,2
Bomadi,Akugbene 2,2024,1,15.550039291381836,1
Bomadi,Akugbene 3,2024,1,15.550039291381836,1
Bomadi,Bomadi,2024,1,13.172603607177734,6
Bomadi,Ekaametagbene/Kalafio,2024,1,14.76788330078125,12
Bomadi,Esanma,2024,1,15.129110336303711,4
Bomadi,Kpakiama,2024,1,13.007706960042318,6
Bomadi,Ogbeinma/Okoloba,2024,1,15.147588094075521,3
Bomadi,Ogo/Eze,2024,1,15.131583213806152,2
Bomadi,Ogriagbene,2024,1,17.94970448811849,6
Burutu,Bolou-Ndoro,2024,1,17.476842465608016,23
Burutu,Egodor,2024,1,14.988015567555147,17
Burutu,Eseinbiri,2024,1,14.81605391068892,11
Burutu,Kiagbodo,2024,1,15.726946512858072,3
Burutu,Ngbilebiri,2024,1,16.798993428548176,6
Burutu,Obetebe,2024,1,13.595245361328125,29
Burutu,Ogulagha,2024,1,6.11056884765625,25
Burutu,Ojobo,2024,1,19.9586919148763,6
Burutu,Tamigbe,2024,1,17.656514485677082,6
Burutu,Torugbene,2024,1,19.51562754313151,6
Burutu,Tuomo,2024,1,13.964917500813803,9
Patani,Abari,2024,1,10.134521484375,5
Patani,Agoloma,2024,1,12.838534037272135,3
Patani,Buluangiama,2024,1,13.405988693237305,8
Patani,Odorubu,2024,1,12.439948081970215,8
Patani,Patani 2,2024,1,10.814916610717773,4
Patani,Patani 3,2024,1,10.677361806233725,6
Patani,Patani 4,2024,1,11.698434829711914,2
Patani,Patani 5,2024,1,12.402245657784599,7
Patani,Toruangiama,2024,1,13.45709482828776,3
Patani,Uduophori,2024,1,12.7332763671875,5
Warri South-West,Ajudaibo,2024,1,0.9584775567054749,4
Warri South-West,Akpakpa,2024,1,0.6593698859214783,2
Warri South-West,Isaba,2024,1,12.690395100911458,15
Warri South-West,Madangho,2024,1,1.1711973349253337,3
Warri South-West,Ogbe-Ijoh,2024,1,10.292426215277779,36
Warri South-West,Ogidigben,2024,1,1.4244576692581177,4
Warri South-West,Okerenkoko,2024,1,5.464117262098524,36
Warri South-West,Oporozo,2024,1,2.3395965099334717,16
Warri South-West,Orere,2024,1,2.916139082475142,11
Warri South-West,Ugborodo,2024,1,2.5499826431274415,10
Warri South,Avenue,2024,1,11.292624473571777,2
Warri South,Bowen,2024,1,12.020875930786133,2
Warri South,Ekurede,2024,1,10.689437866210938,4
Warri South,Esisi,2024,1,11.598873138427734,4
Warri South,Igbudu,2024,1,11.918535868326822,3
Warri South,Obodo,2024,1,8.861059188842773,16
Warri South,Ode-Itsekiri,2024,1,11.004561530219185,9
Warri South,Okere,2024,1,11.292624473571777,2
Warri South,Pessu,2024,1,12.020875930786133,2
Warri South,Ubeji,2024,1,10.168461390904017,7
Bomadi,Akugbene 1,2024,2,75.09795379638672,2
Bomadi,Akugbene 2,2024,2,74.43098449707031,1
Bomadi,Akugbene 3,2024,2,74.43098449707031,1
Bomadi,Bomadi,2024,2,77.25945536295573,6
Bomadi,Ekaametagbene/Kalafio,2024,2,75.00714111328125,12
Bomadi,Esanma,2024,2,75.04736328125,4
Bomadi,Kpakiama,2024,2,74.25113932291667,6
Bomadi,Ogbeinma/Okoloba,2024,2,75.10362243652344,3
Bomadi,Ogo/Eze,2024,2,75.45989990234375,2
Bomadi,Ogriagbene,2024,2,77.72853597005208,6
Burutu,Bolou-Ndoro,2024,2,81.45458984375,23
Burutu,Egodor,2024,2,76.56080537683823,17
Burutu,Eseinbiri,2024,2,75.16910622336648,11
Burutu,Kiagbodo,2024,2,71.25843302408855,3
Burutu,Ngbilebiri,2024,2,77.56759643554688,6
Burutu,Obetebe,2024,2,77.54328865840517,29
Burutu,Ogulagha,2024,2,47.9855810546875,25
Burutu,Ojobo,2024,2,77.06935628255208,6
Burutu,Tamigbe,2024,2,76.1807861328125,6
Burutu,Torugbene,2024,2,77.6676025390625,6
Burutu,Tuomo,2024,2,77.13699001736111,9
Patani,Abari,2024,2,61.222723388671874,5
Patani,Agoloma,2024,2,68.65003967285156,3
Patani,Buluangiama,2024,2,67.53474426269531,8
Patani,Odorubu,2024,2,73.63714599609375,8
Patani,Patani 2,2024,2,64.32574462890625,4
Patani,Patani 3,2024,2,64.56332397460938,6
Patani,Patani 4,2024,2,66.2076187133789,2
Patani,Patani 5,2024,2,65.73832048688617,7
