lganame,wardname,ym,year,month,no2_mol_m2,no2_umol_m2,no2_valid_pixels,rainfall_mm,rainfall_valid_pixels,t2m_mean,t2m_max,t2m_min,ts_mean,temp_n_days,flare_n_sites,flare_total_bcm_13yr,flare_max_site_bcm,flare_last_year_bcm,flare_operators,fac_total,fac_phc,fac_secondary,fac_tertiary,fac_public,fac_private,pop_total,pop_under5,fac_per_1k_pop,phc_per_1k_u5,rainfall_mm_lag1m,rainfall_mm_lag2m,rainfall_mm_lag3m,t2m_mean_lag1m,t2m_mean_lag2m,t2m_mean_lag3m,ndvi_annual,ndvi_monthly,ndvi,ndvi_source,t,no2_umol_m2_lag1,no2_umol_m2_lag2,no2_umol_m2_lag3,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_lag3,t2m_mean_lag1,t2m_mean_lag2,t2m_mean_lag3,ndvi_lag1,ndvi_lag2,ndvi_lag3,month_sin,month_cos,no2_umol_m2_t1,rainfall_mm_t1,t2m_mean_t1
Bomadi,Ekaametagbene/Kalafio,2025-08,2025,8,1.276199473068118e-05,12.76199473068118,10,195.1768798828125,12,24.88,28.59,22.5,25.14,31,0,0.0,0.0,0.0,,3,3,0,0,0,0,3299,515,0.91,5.83,344.0161539713542,371.7725830078125,215.41349283854169,25.28,26.38,27.07,,,,annual,24308,10.668257891666144,7.842585182515904,16.00311807123944,344.0161539713542,371.7725830078125,215.41349283854169,25.28,26.38,27.07,,,,-0.8660254037844384,-0.5000000000000004,13.08144273934886,437.82958984375,25.31
Bomadi,Ekaametagbene/Kalafio,2025-09,2025,9,1.308144273934886e-05,13.08144273934886,10,437.82958984375,12,25.31,29.08,23.19,25.56,30,0,0.0,0.0,0.0,,3,3,0,0,0,0,3299,515,0.91,5.83,195.1768798828125,344.0161539713542,371.7725830078125,24.88,25.28,26.38,,,,annual,24309,12.76199473068118,10.668257891666144,7.842585182515904,195.1768798828125,344.0161539713542,371.7725830078125,24.88,25.28,26.38,,,,-1.0,-1.8369701987210297e-16,15.213336155284196,412.05712890625,25.65
Bomadi,Ekaametagbene/Kalafio,2025-10,2025,10,1.5213336155284196e-05,15.213336155284196,10,412.05712890625,12,25.65,29.96,23.2,25.92,31,0,0.0,0.0,0.0,,3,3,0,0,0,0,3299,515,0.91,5.83,437.82958984375,195.1768798828125,344.0161539713542,25.31,24.88,25.28,,,,annual,24310,13.08144273934886,12.76199473068118,10.668257891666144,437.82958984375,195.1768798828125,344.0161539713542,25.31,24.88,25.28,,,,-0.8660254037844386,0.5000000000000001,13.393594417721031,234.0398356119792,26.69
Bomadi,Ekaametagbene/Kalafio,2025-11,2025,11,1.3393594417721034e-05,13.393594417721031,10,234.0398356119792,12,26.69,31.29,23.88,27.1,30,0,0.0,0.0,0.0,,3,3,0,0,0,0,3299,515,0.91,5.83,412.05712890625,437.82958984375,195.1768798828125,25.65,25.31,24.88,,,,annual,24311,15.213336155284196,13.08144273934886,12.76199473068118,412.05712890625,437.82958984375,195.1768798828125,25.65,25.31,24.88,,,,-0.5000000000000004,0.8660254037844384,29.10286129917949,133.04755655924478,26.73
Bomadi,Ekaametagbene/Kalafio,2025-12,2025,12,2.9102861299179493e-05,29.10286129917949,10,133.04755655924478,12,26.73,30.72,24.28,27.01,31,0,0.0,0.0,0.0,,3,3,0,0,0,0,3299,515,0.91,5.83,234.0398356119792,412.05712890625,437.82958984375,26.69,25.65,25.31,,,,annual,24312,13.393594417721031,15.213336155284196,13.08144273934886,234.0398356119792,412.05712890625,437.82958984375,26.69,25.65,25.31,,,,-2.4492935982947064e-16,1.0,28.80744577851146,43.21981302897135,27.17
Bomadi,Ekaametagbene/Kalafio,2026-01,2026,1,2.8807445778511463e-05,28.80744577851146,10,43.21981302897135,12,27.17,32.11,24.41,27.4,31,0,0.0,0.0,0.0,,3,3,0,0,0,0,3299,515,0.91,5.83,133.04755655924478,234.0398356119792,412.05712890625,26.73,26.69,25.65,,,,annual,24313,29.10286129917949,13.393594417721031,15.213336155284196,133.04755655924478,234.0398356119792,412.05712890625,26.73,26.69,25.65,,,,0.49999999999999994,0.8660254037844387,21.93836844526232,150.50228881835938,27.34
Bomadi,Ekaametagbene/Kalafio,2026-02,2026,2,2.1938368445262312e-05,21.93836844526232,10,150.50228881835938,12,27.34,32.92,24.19,27.53,28,0,0.0,0.0,0.0,,3,3,0,0,0,0,3299,515,0.91,5.83,43.21981302897135,133.04755655924478,234.0398356119792,27.17,26.73,26.69,,,,annual,24314,28.80744577851146,29.10286129917949,13.393594417721031,43.21981302897135,133.04755655924478,234.0398356119792,27.17,26.73,26.69,,,,0.8660254037844386,0.5000000000000001,17.16914412099868,137.83045450846353,27.68
Bomadi,Ekaametagbene/Kalafio,2026-03,2026,3,1.7169144120998682e-05,17.16914412099868,10,137.83045450846353,12,27.68,32.21,24.53,27.97,31,0,0.0,0.0,0.0,,3,3,0,0,0,0,3299,515,0.91,5.83,150.50228881835938,43.21981302897135,133.04755655924478,27.34,27.17,26.73,,,,annual,24315,21.93836844526232,28.80744577851146,29.10286129917949,150.50228881835938,43.21981302897135,133.04755655924478,27.34,27.17,26.73,,,,1.0,6.123233995736766e-17,15.879899729043244,218.9755859375,27.61
Bomadi,Ekaametagbene/Kalafio,2026-04,2026,4,1.5879899729043244e-05,15.879899729043244,10,218.9755859375,12,27.61,31.96,24.28,27.81,30,0,0.0,0.0,0.0,,3,3,0,0,0,0,3299,515,0.91,5.83,137.83045450846353,150.50228881835938,43.21981302897135,27.68,27.34,27.17,,,,annual,24316,17.16914412099868,21.93836844526232,28.80744577851146,137.83045450846353,150.50228881835938,43.21981302897135,27.68,27.34,27.17,,,,0.8660254037844387,-0.4999999999999998,,,
Bomadi,Esanma,2025-05,2025,5,1.791542672435753e-05,17.91542672435753,1,212.93453979492188,4,27.07,31.56,24.66,27.32,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,,,,,,,,,,annual,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,-1.759541532919684,345.9378967285156,26.38
Bomadi,Esanma,2025-06,2025,6,-1.759541532919684e-06,-1.759541532919684,1,345.9378967285156,4,26.38,29.95,23.93,26.64,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,212.93453979492188,,,27.07,,,,,,annual,24306,17.91542672435753,,,212.93453979492188,,,27.07,,,,,,1.2246467991473532e-16,-1.0,10.923774425464217,269.7745056152344,25.28
Bomadi,Esanma,2025-07,2025,7,1.0923774425464217e-05,10.923774425464217,1,269.7745056152344,4,25.28,28.95,23.03,25.45,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,345.9378967285156,212.93453979492188,,26.38,27.07,,,,,annual,24307,-1.759541532919684,17.91542672435753,,345.9378967285156,212.93453979492188,,26.38,27.07,,,,,-0.4999999999999997,-0.8660254037844388,13.388963452598546,194.6804351806641,24.88
Bomadi,Esanma,2025-08,2025,8,1.3388963452598546e-05,13.388963452598546,1,194.6804351806641,4,24.88,28.59,22.5,25.14,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,269.7745056152344,345.9378967285156,212.93453979492188,25.28,26.38,27.07,,,,annual,24308,10.923774425464217,-1.759541532919684,17.91542672435753,269.7745056152344,345.9378967285156,212.93453979492188,25.28,26.38,27.07,,,,-0.8660254037844384,-0.5000000000000004,12.979128769075032,388.5567321777344,25.31
Bomadi,Esanma,2025-09,2025,9,1.2979128769075032e-05,12.979128769075032,1,388.5567321777344,4,25.31,29.08,23.19,25.56,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,194.6804351806641,269.7745056152344,345.9378967285156,24.88,25.28,26.38,,,,annual,24309,13.388963452598546,10.923774425464217,-1.759541532919684,194.6804351806641,269.7745056152344,345.9378967285156,24.88,25.28,26.38,,,,-1.0,-1.8369701987210297e-16,13.8521190820029,374.1486206054688,25.65
Bomadi,Esanma,2025-10,2025,10,1.38521190820029e-05,13.8521190820029,1,374.1486206054688,4,25.65,29.96,23.2,25.92,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,388.5567321777344,194.6804351806641,269.7745056152344,25.31,24.88,25.28,,,,annual,24310,12.979128769075032,13.388963452598546,10.923774425464217,388.5567321777344,194.6804351806641,269.7745056152344,25.31,24.88,25.28,,,,-0.8660254037844386,0.5000000000000001,15.672196241212076,229.4953765869141,26.69
Bomadi,Esanma,2025-11,2025,11,1.5672196241212077e-05,15.672196241212076,1,229.4953765869141,4,26.69,31.29,23.88,27.1,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,374.1486206054688,388.5567321777344,194.6804351806641,25.65,25.31,24.88,,,,annual,24311,13.8521190820029,12.979128769075032,13.388963452598546,374.1486206054688,388.5567321777344,194.6804351806641,25.65,25.31,24.88,,,,-0.5000000000000004,0.8660254037844384,33.02580080344342,138.69580078125,26.73
Bomadi,Esanma,2025-12,2025,12,3.302580080344342e-05,33.02580080344342,1,138.69580078125,4,26.73,30.72,24.28,27.01,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,229.4953765869141,374.1486206054688,388.5567321777344,26.69,25.65,25.31,,,,annual,24312,15.672196241212076,13.8521190820029,12.979128769075032,229.4953765869141,374.1486206054688,388.5567321777344,26.69,25.65,25.31,,,,-2.4492935982947064e-16,1.0,31.747735192766413,33.75222396850586,27.17
Bomadi,Esanma,2026-01,2026,1,3.174773519276641e-05,31.747735192766413,1,33.75222396850586,4,27.17,32.11,24.41,27.4,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,138.69580078125,229.4953765869141,374.1486206054688,26.73,26.69,25.65,,,,annual,24313,33.02580080344342,15.672196241212076,13.8521190820029,138.69580078125,229.4953765869141,374.1486206054688,26.73,26.69,25.65,,,,0.49999999999999994,0.8660254037844387,20.969562683603726,143.38548278808594,27.34
Bomadi,Esanma,2026-02,2026,2,2.0969562683603726e-05,20.969562683603726,1,143.38548278808594,4,27.34,32.92,24.19,27.53,28,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,33.75222396850586,138.69580078125,229.4953765869141,27.17,26.73,26.69,,,,annual,24314,31.747735192766413,33.02580080344342,15.672196241212076,33.75222396850586,138.69580078125,229.4953765869141,27.17,26.73,26.69,,,,0.8660254037844386,0.5000000000000001,29.48494875454344,143.2467041015625,27.68
Bomadi,Esanma,2026-03,2026,3,2.948494875454344e-05,29.48494875454344,1,143.2467041015625,4,27.68,32.21,24.53,27.97,31,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,143.38548278808594,33.75222396850586,138.69580078125,27.34,27.17,26.73,,,,annual,24315,20.969562683603726,31.747735192766413,33.02580080344342,143.38548278808594,33.75222396850586,138.69580078125,27.34,27.17,26.73,,,,1.0,6.123233995736766e-17,14.298445421445647,207.19244384765625,27.61
Bomadi,Esanma,2026-04,2026,4,1.4298445421445647e-05,14.298445421445647,1,207.19244384765625,4,27.61,31.96,24.28,27.81,30,0,0.0,0.0,0.0,,1,1,0,0,1,0,5029,785,0.2,1.27,143.2467041015625,143.38548278808594,33.75222396850586,27.68,27.34,27.17,,,,annual,24316,29.48494875454344,20.969562683603726,31.747735192766413,143.2467041015625,143.38548278808594,33.75222396850586,27.68,27.34,27.17,,,,0.8660254037844387,-0.4999999999999998,,,
Bomadi,Kpakiama,2025-05,2025,5,1.343456582011034e-05,13.43456582011034,3,216.43438720703125,6,27.07,31.56,24.66,27.32,31,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,,,,,,,,,,annual,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,5.944582881056704,349.4398600260417,26.38
Bomadi,Kpakiama,2025-06,2025,6,5.944582881056704e-06,5.944582881056704,3,349.4398600260417,6,26.38,29.95,23.93,26.64,30,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,216.43438720703125,,,27.07,,,,,,annual,24306,13.43456582011034,,,216.43438720703125,,,27.07,,,,,,1.2246467991473532e-16,-1.0,11.837576797309644,255.2352905273437,25.28
Bomadi,Kpakiama,2025-07,2025,7,1.1837576797309644e-05,11.837576797309644,3,255.2352905273437,6,25.28,28.95,23.03,25.45,31,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,349.4398600260417,216.43438720703125,,26.38,27.07,,,,,annual,24307,5.944582881056704,13.43456582011034,,349.4398600260417,216.43438720703125,,26.38,27.07,,,,,-0.4999999999999997,-0.8660254037844388,14.40639365076398,218.4263712565104,24.88
Bomadi,Kpakiama,2025-08,2025,8,1.440639365076398e-05,14.40639365076398,3,218.4263712565104,6,24.88,28.59,22.5,25.14,31,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,255.2352905273437,349.4398600260417,216.43438720703125,25.28,26.38,27.07,,,,annual,24308,11.837576797309644,5.944582881056704,13.43456582011034,255.2352905273437,349.4398600260417,216.43438720703125,25.28,26.38,27.07,,,,-0.8660254037844384,-0.5000000000000004,16.26771215038995,377.1876220703125,25.31
Bomadi,Kpakiama,2025-09,2025,9,1.626771215038995e-05,16.26771215038995,3,377.1876220703125,6,25.31,29.08,23.19,25.56,30,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,218.4263712565104,255.2352905273437,349.4398600260417,24.88,25.28,26.38,,,,annual,24309,14.40639365076398,11.837576797309644,5.944582881056704,218.4263712565104,255.2352905273437,349.4398600260417,24.88,25.28,26.38,,,,-1.0,-1.8369701987210297e-16,15.276309568434954,374.1997884114583,25.65
Bomadi,Kpakiama,2025-10,2025,10,1.5276309568434954e-05,15.276309568434954,3,374.1997884114583,6,25.65,29.96,23.2,25.92,31,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,377.1876220703125,218.4263712565104,255.2352905273437,25.31,24.88,25.28,,,,annual,24310,16.26771215038995,14.40639365076398,11.837576797309644,377.1876220703125,218.4263712565104,255.2352905273437,25.31,24.88,25.28,,,,-0.8660254037844386,0.5000000000000001,18.51084501443741,215.7227579752604,26.69
Bomadi,Kpakiama,2025-11,2025,11,1.851084501443741e-05,18.51084501443741,3,215.7227579752604,6,26.69,31.29,23.88,27.1,30,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,374.1997884114583,377.1876220703125,218.4263712565104,25.65,25.31,24.88,,,,annual,24311,15.276309568434954,16.26771215038995,14.40639365076398,374.1997884114583,377.1876220703125,218.4263712565104,25.65,25.31,24.88,,,,-0.5000000000000004,0.8660254037844384,52.92628581325213,123.83642578125,26.73
Bomadi,Kpakiama,2025-12,2025,12,5.292628581325213e-05,52.92628581325213,3,123.83642578125,6,26.73,30.72,24.28,27.01,31,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,215.7227579752604,374.1997884114583,377.1876220703125,26.69,25.65,25.31,,,,annual,24312,18.51084501443741,15.276309568434954,16.26771215038995,215.7227579752604,374.1997884114583,377.1876220703125,26.69,25.65,25.31,,,,-2.4492935982947064e-16,1.0,29.37501994892955,33.9178949991862,27.17
Bomadi,Kpakiama,2026-01,2026,1,2.9375019948929548e-05,29.37501994892955,3,33.9178949991862,6,27.17,32.11,24.41,27.4,31,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,123.83642578125,215.7227579752604,374.1997884114583,26.73,26.69,25.65,,,,annual,24313,52.92628581325213,18.51084501443741,15.276309568434954,123.83642578125,215.7227579752604,374.1997884114583,26.73,26.69,25.65,,,,0.49999999999999994,0.8660254037844387,15.1856875163503,135.2227986653646,27.34
Bomadi,Kpakiama,2026-02,2026,2,1.51856875163503e-05,15.1856875163503,3,135.2227986653646,6,27.34,32.92,24.19,27.53,28,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,33.9178949991862,123.83642578125,215.7227579752604,27.17,26.73,26.69,,,,annual,24314,29.37501994892955,52.92628581325213,18.51084501443741,33.9178949991862,123.83642578125,215.7227579752604,27.17,26.73,26.69,,,,0.8660254037844386,0.5000000000000001,24.279695935547352,143.93492635091147,27.68
Bomadi,Kpakiama,2026-03,2026,3,2.4279695935547352e-05,24.279695935547352,3,143.93492635091147,6,27.68,32.21,24.53,27.97,31,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,135.2227986653646,33.9178949991862,123.83642578125,27.34,27.17,26.73,,,,annual,24315,15.1856875163503,29.37501994892955,52.92628581325213,135.2227986653646,33.9178949991862,123.83642578125,27.34,27.17,26.73,,,,1.0,6.123233995736766e-17,23.036171720984083,196.97090657552084,27.61
Bomadi,Kpakiama,2026-04,2026,4,2.3036171720984083e-05,23.036171720984083,3,196.97090657552084,6,27.61,31.96,24.28,27.81,30,0,0.0,0.0,0.0,,4,3,1,0,1,1,18353,2863,0.22,1.05,143.93492635091147,135.2227986653646,33.9178949991862,27.68,27.34,27.17,,,,annual,24316,24.279695935547352,15.1856875163503,29.37501994892955,143.93492635091147,135.2227986653646,33.9178949991862,27.68,27.34,27.17,,,,0.8660254037844387,-0.4999999999999998,,,
Bomadi,Ogbeinma/Okoloba,2025-05,2025,5,1.169636470876867e-05,11.69636470876867,1,213.59562174479169,3,26.71,31.96,24.0,26.78,31,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,,,,,,,,,,annual,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,9.09406298887916,333.48512776692706,26.05
Bomadi,Ogbeinma/Okoloba,2025-06,2025,6,9.09406298887916e-06,9.09406298887916,1,333.48512776692706,3,26.05,30.65,23.16,26.12,30,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,213.59562174479169,,,26.71,,,,,,annual,24306,11.69636470876867,,,213.59562174479169,,,26.71,,,,,,1.2246467991473532e-16,-1.0,9.388434591528494,267.7306315104167,24.93
Bomadi,Ogbeinma/Okoloba,2025-07,2025,7,9.388434591528494e-06,9.388434591528494,1,267.7306315104167,3,24.93,29.47,22.12,25.02,31,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,333.48512776692706,213.59562174479169,,26.05,26.71,,,,,annual,24307,9.09406298887916,11.69636470876867,,333.48512776692706,213.59562174479169,,26.05,26.71,,,,,-0.4999999999999997,-0.8660254037844388,13.595908967545256,187.2367553710937,24.67
Bomadi,Ogbeinma/Okoloba,2025-08,2025,8,1.3595908967545256e-05,13.595908967545256,1,187.2367553710937,3,24.67,29.85,21.72,24.79,31,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,267.7306315104167,333.48512776692706,213.59562174479169,24.93,26.05,26.71,,,,annual,24308,9.388434591528494,9.09406298887916,11.69636470876867,267.7306315104167,333.48512776692706,213.59562174479169,24.93,26.05,26.71,,,,-0.8660254037844384,-0.5000000000000004,16.986738046398386,383.1661783854167,25.19
Bomadi,Ogbeinma/Okoloba,2025-09,2025,9,1.6986738046398386e-05,16.986738046398386,1,383.1661783854167,3,25.19,30.78,22.28,25.29,30,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,187.2367553710937,267.7306315104167,333.48512776692706,24.67,24.93,26.05,,,,annual,24309,13.595908967545256,9.388434591528494,9.09406298887916,187.2367553710937,267.7306315104167,333.48512776692706,24.67,24.93,26.05,,,,-1.0,-1.8369701987210297e-16,18.371752958046272,374.8374837239583,25.66
Bomadi,Ogbeinma/Okoloba,2025-10,2025,10,1.8371752958046272e-05,18.371752958046272,1,374.8374837239583,3,25.66,31.23,22.4,25.72,31,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,383.1661783854167,187.2367553710937,267.7306315104167,25.19,24.67,24.93,,,,annual,24310,16.986738046398386,13.595908967545256,9.388434591528494,383.1661783854167,187.2367553710937,267.7306315104167,25.19,24.67,24.93,,,,-0.8660254037844386,0.5000000000000001,14.195785297488328,218.1310017903646,26.76
Bomadi,Ogbeinma/Okoloba,2025-11,2025,11,1.4195785297488328e-05,14.195785297488328,1,218.1310017903646,3,26.76,32.28,23.2,26.85,30,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,374.8374837239583,383.1661783854167,187.2367553710937,25.66,25.19,24.67,,,,annual,24311,18.371752958046272,16.986738046398386,13.595908967545256,374.8374837239583,383.1661783854167,187.2367553710937,25.66,25.19,24.67,,,,-0.5000000000000004,0.8660254037844384,30.046054234844632,130.65787760416666,26.67
Bomadi,Ogbeinma/Okoloba,2025-12,2025,12,3.0046054234844632e-05,30.046054234844632,1,130.65787760416666,3,26.67,32.28,23.6,26.75,31,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,218.1310017903646,374.8374837239583,383.1661783854167,26.76,25.66,25.19,,,,annual,24312,14.195785297488328,18.371752958046272,16.986738046398386,218.1310017903646,374.8374837239583,383.1661783854167,26.76,25.66,25.19,,,,-2.4492935982947064e-16,1.0,29.9296880257316,33.26111348470052,26.93
Bomadi,Ogbeinma/Okoloba,2026-01,2026,1,2.99296880257316e-05,29.9296880257316,1,33.26111348470052,3,26.93,32.79,22.84,26.96,31,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,130.65787760416666,218.1310017903646,374.8374837239583,26.67,26.76,25.66,,,,annual,24313,30.046054234844632,14.195785297488328,18.371752958046272,130.65787760416666,218.1310017903646,374.8374837239583,26.67,26.76,25.66,,,,0.49999999999999994,0.8660254037844387,25.950630515581,143.10638427734375,27.03
Bomadi,Ogbeinma/Okoloba,2026-02,2026,2,2.5950630515581e-05,25.950630515581,1,143.10638427734375,3,27.03,34.25,23.16,27.04,28,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,33.26111348470052,130.65787760416666,218.1310017903646,26.93,26.67,26.76,,,,annual,24314,29.9296880257316,30.046054234844632,14.195785297488328,33.26111348470052,130.65787760416666,218.1310017903646,26.93,26.67,26.76,,,,0.8660254037844386,0.5000000000000001,24.128759832819924,140.82361857096353,27.49
Bomadi,Ogbeinma/Okoloba,2026-03,2026,3,2.4128759832819924e-05,24.128759832819924,1,140.82361857096353,3,27.49,33.49,23.29,27.57,31,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,143.10638427734375,33.26111348470052,130.65787760416666,27.03,26.93,26.67,,,,annual,24315,25.950630515581,29.9296880257316,30.046054234844632,143.10638427734375,33.26111348470052,130.65787760416666,27.03,26.93,26.67,,,,1.0,6.123233995736766e-17,16.61101123318076,207.2708740234375,27.4
Bomadi,Ogbeinma/Okoloba,2026-04,2026,4,1.661101123318076e-05,16.61101123318076,1,207.2708740234375,3,27.4,32.26,23.5,27.69,30,0,0.0,0.0,0.0,,3,3,0,0,2,0,3677,574,0.82,5.23,140.82361857096353,143.10638427734375,33.26111348470052,27.49,27.03,26.93,,,,annual,24316,24.128759832819924,25.950630515581,29.9296880257316,140.82361857096353,143.10638427734375,33.26111348470052,27.49,27.03,26.93,,,,0.8660254037844387,-0.4999999999999998,,,
Bomadi,Ogo/Eze,2025-05,2025,5,1.921843795571476e-05,19.21843795571476,1,210.5385131835937,2,26.71,31.96,24.0,26.78,31,0,0.0,0.0,0.0,,2,2,0,0,1,0,3569,557,0.56,3.59,,,,,,,,,,annual,24305,,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,10.490871318324936,317.21142578125,26.05
Bomadi,Ogo/Eze,2025-06,2025,6,1.0490871318324936e-05,10.490871318324936,1,317.21142578125,2,26.05,30.65,23.16,26.12,30,0,0.0,0.0,0.0,,2,2,0,0,1,0,3569,557,0.56,3.59,210.5385131835937,,,26.71,,,,,,annual,24306,19.21843795571476,,,210.5385131835937,,,26.71,,,,,,1.2246467991473532e-16,-1.0,9.920365300786216,266.7439880371094,24.93
Bomadi,Ogo/Eze,2025-07,2025,7,9.920365300786216e-06,9.920365300786216,1,266.7439880371094,2,24.93,29.47,22.12,25.02,31,0,0.0,0.0,0.0,,2,2,0,0,1,0,3569,557,0.56,3.59,317.21142578125,210.5385131835937,,26.05,26.71,,,,,annual,24307,10.490871318324936,19.21843795571476,,317.21142578125,210.5385131835937,,26.05,26.71,,,,,-0.4999999999999997,-0.8660254037844388,12.839623195759486,168.63558959960938,24.67
Bomadi,Ogo/Eze,2025-08,2025,8,1.2839623195759486e-05,12.839623195759486,1,168.63558959960938,2,24.67,29.85,21.72,24.79,31,0,0.0,0.0,0.0,,2,2,0,0,1,0,3569,557,0.56,3.59,266.7439880371094,317.21142578125,210.5385131835937,24.93,26.05,26.71,,,,annual,24308,9.920365300786216,10.490871318324936,19.21843795571476,266.7439880371094,317.21142578125,210.5385131835937,24.93,26.05,26.71,,,,-0.8660254037844384,-0.5000000000000004,18.169836039305665,393.9334716796875,25.19
Bomadi,Ogo/Eze,2025-09,2025,9,1.8169836039305665e-05,18.169836039305665,1,393.9334716796875,2,25.19,30.78,22.28,25.29,30,0,0.0,0.0,0.0,,2,2,0,0,1,0,3569,557,0.56,3.59,168.63558959960938,266.7439880371094,317.21142578125,24.67,24.93,26.05,,,,annual,24309,12.839623195759486,9.920365300786216,10.490871318324936,168.63558959960938,266.7439880371094,317.21142578125,24.67,24.93,26.05,,,,-1.0,-1.8369701987210297e-16,16.83088339632377,384.3564758300781,25.66
Bomadi,Ogo/Eze,2025-10,2025,10,1.683088339632377e-05,16.83088339632377,1,384.3564758300781,2,25.66,31.23,22.4,25.72,31,0,0.0,0.0,0.0,,2,2,0,0,1,0,3569,557,0.56,3.59,393.9334716796875,168.63558959960938,266.7439880371094,25.19,24.67,24.93,,,,annual,24310,18.169836039305665,12.839623195759486,9.920365300786216,393.9334716796875,168.63558959960938,266.7439880371094,25.19,24.67,24.93,,,,-0.8660254037844386,0.5000000000000001,15.897167031653224,229.9827880859375,26.76
Bomadi,Ogo/Eze,2025-11,2025,11,1.5897167031653225e-05,15.897167031653224,1,229.9827880859375,2,26.76,32.28,23.2,26.85,30,0,0.0,0.0,0.0,,2,2,0,0,1,0,3569,557,0.56,3.59,384.3564758300781,393.9334716796875,168.63558959960938,25.66,25.19,24.67,,,,annual,24311,16.83088339632377,18.169836039305665,12.839623195759486,384.3564758300781,393.9334716796875,168.63558959960938,25.66,25.19,24.67,,,,-0.5000000000000004,0.8660254037844384,34.260330721735954,136.71336364746094,26.67
Bomadi,Ogo/Eze,2025-12,2025,12,3.4260330721735954e-05,34.260330721735954,1,136.71336364746094,2,26.67,32.28,23.6,26.75,31,0,0.0,0.0,0.0,,2,2,0,0,1,0,3569,557,0.56,3.59,229.9827880859375,384.3564758300781,393.9334716796875,26.76,25.66,25.19,,,,annual,24312,15.897167031653224,16.83088339632377,18.169836039305665,229.9827880859375,384.3564758300781,393.9334716796875,26.76,25.66,25.19,,,,-2.4492935982947064e-16,1.0,30.016117307241075,29.632265090942383,26.93
Bomadi,Ogo/Eze,2026-01,2026,1,3.0016117307241075e-05,30.016117307241075,1,29.632265090942383,2,26.93,32.79,22.84,26.96,31,0,0.0,0.0,0.0,,2,2,0,0,1,0,3569,557,0.56,3.59,136.71336364746094,229.9827880859375,384.3564758300781,26.67,26.76,25.66,,,,annual,24313,34.260330721735954,15.897167031653224,16.83088339632377,136.71336364746094,229.9827880859375,384.3564758300781,26.67,26.76,25.66,,,,0.49999999999999994,0.8660254037844387,26.3528145296732,143.53651428222656,27.03
