lganame,wardname,year,month,no2_mol_m2,no2_valid_pixels,no2_umol_m2,rainfall_mm,rainfall_valid_pixels,t2m_mean,t2m_max,t2m_min,ts_mean,temp_n_days,flare_n_sites,flare_total_bcm_13yr,flare_max_site_bcm,flare_last_year_bcm,flare_operators,fac_total,fac_phc,fac_secondary,fac_tertiary,fac_public,fac_private,pop_total,pop_under5,ndvi_annual,ym
Warri South-West,Okerenkoko,2022,3,1.8617789403109227e-05,59.0,18.617789403109228,77.93000623914931,36,27.17,32.75,24.08,27.21,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-03
Warri South-West,Okerenkoko,2022,4,1.1773432715464448e-05,59.0,11.773432715464448,173.2457275390625,36,26.59,33.22,23.1,26.64,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-04
Warri South-West,Okerenkoko,2022,5,1.596719208094528e-05,59.0,15.967192080945281,219.34605577256943,36,26.26,31.21,22.1,26.29,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-05
Warri South-West,Okerenkoko,2022,6,1.3088886389287851e-05,59.0,13.08888638928785,306.1939290364583,36,25.39,29.71,22.51,25.43,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-06
Warri South-West,Okerenkoko,2022,7,7.90542709814795e-06,59.0,7.90542709814795,280.1368815104167,36,24.88,29.71,21.6,24.95,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-07
Warri South-West,Okerenkoko,2022,8,1.0295840122310792e-05,59.0,10.295840122310793,100.60142008463542,36,24.66,29.95,20.83,24.76,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-08
Warri South-West,Okerenkoko,2022,9,1.2963177573125242e-05,59.0,12.963177573125241,225.15315755208331,36,25.07,30.27,22.35,25.16,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-09
Warri South-West,Okerenkoko,2022,10,1.726244670986119e-05,59.0,17.26244670986119,262.1773274739583,36,25.9,31.87,21.87,25.94,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-10
Warri South-West,Okerenkoko,2022,11,1.651370972868497e-05,59.0,16.513709728684972,93.88741726345486,36,26.58,32.65,22.42,26.59,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-11
Warri South-West,Okerenkoko,2022,12,3.333100101957887e-05,59.0,33.33100101957887,16.542217678493923,36,25.06,31.55,16.49,24.8,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2022-12
Warri South-West,Okerenkoko,2023,1,3.309071387590493e-05,59.0,33.09071387590493,13.596385531955296,36,25.36,31.9,15.73,25.09,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-01
Warri South-West,Okerenkoko,2023,2,2.7180207356558008e-05,59.0,27.180207356558007,16.41767035590278,36,26.33,34.2,17.47,26.19,28.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-02
Warri South-West,Okerenkoko,2023,3,1.185078181768373e-05,59.0,11.85078181768373,161.37299262152777,36,26.56,32.27,22.63,26.57,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-03
Warri South-West,Okerenkoko,2023,4,1.7902375814520707e-05,59.0,17.902375814520706,169.01091851128473,36,26.85,32.27,23.71,26.91,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-04
Warri South-West,Okerenkoko,2023,5,1.601415777073826e-05,59.0,16.014157770738258,210.93562825520837,36,26.86,31.62,23.29,26.89,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-05
Warri South-West,Okerenkoko,2023,6,1.3684293539342232e-05,59.0,13.684293539342232,371.40625,36,25.71,30.11,22.92,25.78,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-06
Warri South-West,Okerenkoko,2023,7,1.5524763542906208e-05,59.0,15.524763542906207,436.9140625,36,25.64,30.94,22.3,25.71,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-07
Warri South-West,Okerenkoko,2023,8,1.717717939261663e-05,59.0,17.17717939261663,173.21634928385416,36,25.5,31.08,22.19,25.57,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-08
Warri South-West,Okerenkoko,2023,9,1.1939543567724149e-05,59.0,11.939543567724149,313.19129774305554,36,25.79,31.3,23.01,25.87,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-09
Warri South-West,Okerenkoko,2023,10,1.535617245234928e-05,59.0,15.356172452349279,237.65101453993051,36,26.25,31.81,23.02,26.33,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-10
Warri South-West,Okerenkoko,2023,11,1.7428790392764544e-05,59.0,17.428790392764544,148.5703125,36,26.61,32.09,22.79,26.67,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-11
Warri South-West,Okerenkoko,2023,12,2.559932280268709e-05,59.0,25.59932280268709,15.541602240668404,36,26.54,32.41,17.43,26.22,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2023-12
Warri South-West,Okerenkoko,2024,1,2.7675639395996675e-05,59.0,27.675639395996676,5.464117262098524,36,26.64,33.3,16.25,26.3,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-01
Warri South-West,Okerenkoko,2024,2,2.119923010468483e-05,59.0,21.19923010468483,50.34063381618924,36,27.3,34.43,18.38,27.1,29.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-02
Warri South-West,Okerenkoko,2024,3,2.0837588867141027e-05,59.0,20.837588867141026,76.37781439887152,36,28.01,34.49,24.72,28.05,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-03
Warri South-West,Okerenkoko,2024,4,1.308633807762447e-05,59.0,13.08633807762447,101.01566569010416,36,27.73,32.57,24.81,27.74,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-04
Warri South-West,Okerenkoko,2024,5,1.7703980428435035e-05,59.0,17.703980428435035,229.05810546875,36,27.32,32.15,24.05,27.36,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-05
Warri South-West,Okerenkoko,2024,6,1.7015989554130426e-05,59.0,17.015989554130424,249.2007107204861,36,26.42,31.61,23.44,26.5,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-06
Warri South-West,Okerenkoko,2024,7,1.1125775803890774e-05,59.0,11.125775803890773,310.36957465277777,36,25.59,30.14,23.05,25.68,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-07
Warri South-West,Okerenkoko,2024,8,1.189825953757864e-05,59.0,11.89825953757864,101.4792005750868,36,25.49,30.72,22.38,25.59,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-08
Warri South-West,Okerenkoko,2024,9,1.3244817806881363e-05,59.0,13.244817806881363,217.1630859375,36,25.79,30.71,22.86,25.91,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-09
Warri South-West,Okerenkoko,2024,10,1.5572692125530566e-05,59.0,15.572692125530565,382.3512912326389,36,26.09,32.35,22.65,26.16,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-10
Warri South-West,Okerenkoko,2024,11,1.6288594066528447e-05,59.0,16.288594066528447,54.09021335177951,36,26.7,32.38,19.48,26.6,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-11
Warri South-West,Okerenkoko,2024,12,2.765696953540131e-05,59.0,27.656969535401313,5.468123541937934,36,25.88,32.76,17.28,25.43,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2024-12
Warri South-West,Okerenkoko,2025,1,3.291699853804657e-05,59.0,32.91699853804657,13.69718763563368,36,26.86,33.19,17.83,26.77,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-01
Warri South-West,Okerenkoko,2025,2,2.272754623475721e-05,59.0,22.72754623475721,35.13866170247396,36,27.48,33.98,23.51,27.52,28.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-02
Warri South-West,Okerenkoko,2025,3,2.076098363909681e-05,59.0,20.76098363909681,99.94728597005208,36,27.79,33.25,24.34,27.88,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-03
Warri South-West,Okerenkoko,2025,4,2.187760980894505e-05,59.0,21.87760980894505,150.154541015625,36,27.35,33.19,24.3,27.43,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-04
Warri South-West,Okerenkoko,2025,5,1.719621823058795e-05,59.0,17.196218230587952,159.95624457465277,36,26.71,31.96,24.0,26.78,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-05
Warri South-West,Okerenkoko,2025,6,1.300753378388235e-05,59.0,13.007533783882351,276.87896050347223,36,26.05,30.65,23.16,26.12,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-06
Warri South-West,Okerenkoko,2025,7,1.1646098031078357e-05,59.0,11.646098031078356,267.3463541666667,36,24.93,29.47,22.12,25.02,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-07
Warri South-West,Okerenkoko,2025,8,1.412397250533104e-05,59.0,14.12397250533104,80.88071017795139,36,24.67,29.85,21.72,24.79,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-08
Warri South-West,Okerenkoko,2025,9,1.5403542636057078e-05,59.0,15.403542636057079,285.66680230034723,36,25.19,30.78,22.28,25.29,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-09
Warri South-West,Okerenkoko,2025,10,1.6281712737123846e-05,59.0,16.281712737123847,281.89092339409723,36,25.66,31.23,22.4,25.72,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-10
Warri South-West,Okerenkoko,2025,11,1.6848469879162515e-05,59.0,16.848469879162515,134.1961398654514,36,26.76,32.28,23.2,26.85,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-11
Warri South-West,Okerenkoko,2025,12,2.6623339597451484e-05,59.0,26.623339597451483,60.914340549045136,36,26.67,32.28,23.6,26.75,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2025-12
Warri South-West,Okerenkoko,2026,1,2.7158459395927894e-05,59.0,27.158459395927895,19.903888278537327,36,26.93,32.79,22.84,26.96,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2026-01
Warri South-West,Okerenkoko,2026,2,2.3832013909468207e-05,59.0,23.832013909468206,84.11614312065973,36,27.03,34.25,23.16,27.04,28.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2026-02
Warri South-West,Okerenkoko,2026,3,2.293225567219621e-05,59.0,22.93225567219621,91.02596028645831,36,27.49,33.49,23.29,27.57,31.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2026-03
Warri South-West,Okerenkoko,2026,4,2.1731887423133448e-05,59.0,21.731887423133447,144.67027452256946,36,27.4,32.26,23.5,27.69,30.0,26,0.899942809,0.241818126,0.718305797,"Chevron, NEPL, NGPTC, Neconde Energy",3,2,1,0,0,0,6984,1090,0.2114452635757738,2026-04
Warri South-West,Oporozo,2015,1,,,,3.235035181045532,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-01
Warri South-West,Oporozo,2015,2,,,,21.7131462097168,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-02
Warri South-West,Oporozo,2015,3,,,,67.81890869140625,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-03
Warri South-West,Oporozo,2015,4,,,,44.98738861083984,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-04
Warri South-West,Oporozo,2015,5,,,,82.3595199584961,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-05
Warri South-West,Oporozo,2015,6,,,,77.97911071777344,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-06
Warri South-West,Oporozo,2015,7,,,,93.54624938964844,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-07
Warri South-West,Oporozo,2015,8,,,,64.64579772949219,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-08
Warri South-West,Oporozo,2015,9,,,,143.41604614257812,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-09
Warri South-West,Oporozo,2015,10,,,,122.57151794433594,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-10
Warri South-West,Oporozo,2015,11,,,,26.562461853027344,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-11
Warri South-West,Oporozo,2015,12,,,,1.8472070693969729,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2015-12
Warri South-West,Oporozo,2016,1,,,,5.080840587615967,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-01
Warri South-West,Oporozo,2016,2,,,,4.688431739807129,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-02
Warri South-West,Oporozo,2016,3,,,,56.41155242919922,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-03
Warri South-West,Oporozo,2016,4,,,,61.22086715698242,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-04
Warri South-West,Oporozo,2016,5,,,,87.4529037475586,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-05
Warri South-West,Oporozo,2016,6,,,,109.0678253173828,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-06
Warri South-West,Oporozo,2016,7,,,,197.88784790039065,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-07
Warri South-West,Oporozo,2016,8,,,,63.47221755981445,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-08
Warri South-West,Oporozo,2016,9,,,,143.14077758789062,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-09
Warri South-West,Oporozo,2016,10,,,,106.62892150878906,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-10
Warri South-West,Oporozo,2016,11,,,,24.061872482299805,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-11
Warri South-West,Oporozo,2016,12,,,,4.419902801513672,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2016-12
Warri South-West,Oporozo,2017,1,,,,5.479372501373291,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-01
Warri South-West,Oporozo,2017,2,,,,7.416765689849853,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-02
Warri South-West,Oporozo,2017,3,,,,27.5444564819336,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-03
Warri South-West,Oporozo,2017,4,,,,33.94633102416992,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-04
Warri South-West,Oporozo,2017,5,,,,80.89573669433594,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-05
Warri South-West,Oporozo,2017,6,,,,187.56446838378903,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-06
Warri South-West,Oporozo,2017,7,,,,177.01119995117188,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-07
Warri South-West,Oporozo,2017,8,,,,78.61028289794922,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-08
Warri South-West,Oporozo,2017,9,,,,95.99501037597656,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-09
Warri South-West,Oporozo,2017,10,,,,74.67555236816406,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-10
Warri South-West,Oporozo,2017,11,,,,30.92313766479492,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-11
Warri South-West,Oporozo,2017,12,,,,8.15788459777832,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2017-12
Warri South-West,Oporozo,2018,1,,,,2.990498781204224,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-01
Warri South-West,Oporozo,2018,2,,,,38.46128082275391,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-02
Warri South-West,Oporozo,2018,3,,,,55.383033752441406,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-03
Warri South-West,Oporozo,2018,4,,,,62.866119384765625,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-04
Warri South-West,Oporozo,2018,5,,,,81.63191223144531,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-05
Warri South-West,Oporozo,2018,6,,,,118.58751678466795,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-06
Warri South-West,Oporozo,2018,7,,,,162.15188598632812,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-07
Warri South-West,Oporozo,2018,8,,,,148.40142822265625,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-08
Warri South-West,Oporozo,2018,9,,,,192.5152587890625,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-09
Warri South-West,Oporozo,2018,10,1.956731042203804e-05,24.0,19.56731042203804,129.8559112548828,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-10
Warri South-West,Oporozo,2018,11,2.050966819903503e-05,24.0,20.50966819903503,47.93863677978516,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-11
Warri South-West,Oporozo,2018,12,2.6020022536007065e-05,24.0,26.020022536007065,7.481937408447266,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2018-12
Warri South-West,Oporozo,2019,1,2.5894019927363843e-05,24.0,25.894019927363843,32.78068161010742,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-01
Warri South-West,Oporozo,2019,2,2.5466382794547823e-05,24.0,25.466382794547822,36.68394470214844,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-02
Warri South-West,Oporozo,2019,3,1.9584847905207425e-05,24.0,19.584847905207425,32.195255279541016,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-03
Warri South-West,Oporozo,2019,4,1.715352846076712e-05,24.0,17.15352846076712,53.26893997192383,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-04
Warri South-West,Oporozo,2019,5,1.4891383519473797e-05,24.0,14.891383519473797,110.42604064941406,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-05
Warri South-West,Oporozo,2019,6,1.816077929106541e-05,24.0,18.16077929106541,122.6939926147461,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-06
Warri South-West,Oporozo,2019,7,1.4798302193715548e-05,24.0,14.798302193715548,218.18199157714844,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-07
Warri South-West,Oporozo,2019,8,1.0929641575785354e-05,24.0,10.929641575785354,83.87068176269531,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-08
Warri South-West,Oporozo,2019,9,1.5179848560364915e-05,24.0,15.179848560364915,166.48851013183594,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-09
Warri South-West,Oporozo,2019,10,1.281666845898144e-05,24.0,12.81666845898144,172.7850799560547,16,,,,,,9,0.163191998,0.100763698,0.1214450659999999,"Chevron, NEPL",3,2,1,0,3,0,5755,898,-0.2772103252108135,2019-10
